ANO,CODESC,TIPOESC,NOMESC,DRE,DIRETORIA,SUBPREF,CEU,ENDERECO,NUMERO,BAIRRO,CEP,TEL1,TEL2,FAX,SITUACAO,CDIST,DISTRITO,SETOR,CODSEE,CODINEP,EH,NOME_ANT,T2D3D,DTURNOS,LATITUDE,LONGITUDE,REDE,DATABASE,TOTCLA,TOTALU,TOTALU_COM_COMPAT
2019,308040,CR.P.CONV,RAQUEL DE QUEIROZ,FO,FREGUESIA/BRASILANDIA,CASA VERDE/CACHOEIRINHA,,RUA DONA MARIA BRÁULIO,222,JARDIM PERI,02652030,22325626,,,Ativa,13,CACHOEIRINHA,1302,0528341,35528341,,RAQUEL QUEIROZ,2D,G,-23458999,-46655079,CON,30/6/2019,14,160,160
2019,308041,CR.P.CONV,EDNA MATTOS,FO,FREGUESIA/BRASILANDIA,CASA VERDE/CACHOEIRINHA,,RUA MESTRE SIMEÃO JOSÉ DE NAZARÉ,368,JARDIM CECY,02872030,39858182,,,Ativa,13,CACHOEIRINHA,1302,0507261,35507261,,,2D,G,-23463591,-46671479,CON,30/6/2019,9,94,94
2019,307931,CR.P.CONV,RECRIAR,FO,FREGUESIA/BRASILANDIA,CASA VERDE/CACHOEIRINHA,,RUA FRANCISCO ALVES PEREIRA,538,JARDIM SANTA CRUZ ZONA NORTE,02674050,39847982,,,Ativa,13,CACHOEIRINHA,1302,0480307,35480307,,,2D,G,-23460923,-46667489,CON,30/6/2019,7,80,80
2019,307892,CR.P.CONV,CURUMIM,FO,FREGUESIA/BRASILANDIA,CASA VERDE/CACHOEIRINHA,,RUA SETE CACHOEIRAS,36,JARDIM PERI,02678030,38516584,,,Ativa,13,CACHOEIRINHA,1302,0479597,35479597,,,2D,G,-23455207,-46661758,CON,30/6/2019,11,120,120
2019,307825,CR.P.CONV,OTAVIO RODRIGUES,FO,FREGUESIA/BRASILANDIA,CASA VERDE/CACHOEIRINHA,,RUA FRANKLIN DO AMARAL,1115,VILA NOVA CACHOEIRINHA,02479001,22324985,,,Ativa,13,CACHOEIRINHA,1304,0477217,35477217,,,2D,G,-23474033,-46653338,CON,30/6/2019,10,110,110
2019,308367,CR.P.CONV,CECILIA MEIRELES,FO,FREGUESIA/BRASILANDIA,CASA VERDE/CACHOEIRINHA,,AVENIDA DONA MARIANA CALIGIORI RONCHETTI,1072,JARDIM PERI,02650000,22313425,,,Ativa,13,CACHOEIRINHA,1302,0578150,35578150,,,2D,G,-23458323,-46659434,CON,30/6/2019,20,232,234
2019,308304,CR.P.CONV,SANTA PAULINA,FO,FREGUESIA/BRASILANDIA,CASA VERDE/CACHOEIRINHA,,RUA SANTA RITA DO ITUETO,212,JARDIM PERI,02679040,38517917,,,Ativa,13,CACHOEIRINHA,1302,0577424,35577424,,,2D,G,-23457608,-46667158,CON,30/6/2019,11,126,126
2019,308187,CR.P.CONV,"BERNARDO GORA, PE",FO,FREGUESIA/BRASILANDIA,CASA VERDE/CACHOEIRINHA,,RUA CABURESDOSOL,125,JARDIM PERI,02651120,22583200,,,Ativa,13,CACHOEIRINHA,1302,0566226,35566226,,,2D,G,-23461711,-46658427,CON,30/6/2019,14,160,160
2019,308250,CR.P.CONV,PAULA MARIA,IP,IPIRANGA,SE,,RUA SILVEIRA CAMPOS,300,CAMBUCI,01541030,25928629,,,Ativa,14,CAMBUCI,1401,0576207,35576207,,,2D,G,-23569427,-46618306,CON,30/6/2019,19,207,208
2019,091821,EMEI,"FEIJO, REG.",IP,IPIRANGA,SE,,AVENIDA LACERDA FRANCO,795,CAMBUCI,01536000,32087804,,,Ativa,14,CAMBUCI,1401,0051697,35051697,162600000490000,LINS DE VASCONCELOS - PI 12,2D,MT,-23569301,-46623129,DIR,30/6/2019,8,266,268
2019,091839,EMEI,ALBERTO DE OLIVEIRA,IP,IPIRANGA,SE,,PRACA DONATELLO,335,CAMBUCI,01518080,32087982,32073860,,Ativa,14,CAMBUCI,1401,0051998,35051998,162600000460000,VARZEA DO GLICERIO - PI 45,2D,MT,-23557616,-46624430,DIR,30/6/2019,10,283,288
2019,200085,CIEJA,"PAULO EMILIO VANZOLINI,CIEJA",IP,IPIRANGA,SE,,RUA CESÁRIO RAMALHO,111,CAMBUCI,01521000,33994213,,32087820,Ativa,14,CAMBUCI,1401,0256511,35256511,162600000480000,CEMES - CENTRO MUN.DE ENS.SUPLETIVO -DREM 01,2D,MTN,-23560102,-46624330,DIR,30/6/2019,31,674,674
2019,400230,CEI DIRET,SILVIA COVAS,IP,IPIRANGA,SE,,PRACA JOSE VICENTE NOBREGA,21,CAMBUCI,01541040,2273-3011,2063-0077,,Ativa,14,CAMBUCI,1401,0238594,35238594,162600000500000,MORRO DA POLVORA,2D,G,-23573407,-46618599,DIR,30/6/2019,14,145,147
2019,400158,CEI DIRET,"JOSE DE MOURA, VER.",IP,IPIRANGA,SE,,RUA DONA ANA NERI,157,MOOCA,03106010,32086399,,32773845,Ativa,14,CAMBUCI,1402,0239461,35239461,162600000470000,ANA NERY,2D,G,-23555669,-46614263,DIR,30/6/2019,8,103,104
2019,400164,CEI DIRET,"JOSE SALVADOR JULIANELLI, DEP.",SA,SANTO AMARO,SANTO AMARO,,RUA BARAO DE JACEGUAI,201,CAMPO BELO,04606000,55314921,,55314921,Ativa,15,CAMPO BELO,1502,0238570,35238570,163100000030000,,2D,G,-23626686,-46680962,DIR,30/6/2019,13,154,155
2019,308585,CR.P.CONV,REI ARTHUR,SA,SANTO AMARO,SANTO AMARO,,RUA COMENDADOR EDUARDO SACCAB,252,BROOKLIN PAULISTA,04601070,26193692,,,Ativa,15,CAMPO BELO,1502,0583327,35583327,000000000000058,,2D,G,-23612479,-46676495,CON,30/6/2019,11,120,122
2019,400336,CEI INDIR,CELESTINA STEWARD,SA,SANTO AMARO,SANTO AMARO,,RUA CATAGUAZ,208,VILA CONGONHAS,04624060,50979571,,,Ativa,15,CAMPO BELO,1502,0180336,35180336,,,2D,G,-23628689,-46669320,CON,30/6/2019,24,296,296
2019,400337,CEI INDIR,CRUZ DE MALTA,SA,SANTO AMARO,SANTO AMARO,,RUA ORLANDO MURGEL,161,PARQUE JABAQUARA,04358090,55810944,,,Ativa,15,CAMPO BELO,1501,0183623,35183623,,,2D,G,-23639641,-46653186,CON,30/6/2019,19,201,201
2019,400338,CEI INDIR,LUCILA DE SOUZA EGYDIO,SA,SANTO AMARO,SANTO AMARO,,RUA MYRON CLARK,145,PARQUE JABAQUARA,04356020,50314501,,,Ativa,15,CAMPO BELO,1501,0183714,35183714,161073174000000,JARDIM AEROPORTO,2D,G,-23637213,-46661069,CON,30/6/2019,14,148,149
2019,093157,EMEF,CHIQUINHA RODRIGUES,SA,SANTO AMARO,SANTO AMARO,,RUA PASCAL,1028,CAMPO BELO,04616003,50448830,55317257,,Ativa,15,CAMPO BELO,1502,0053399,35053399,163100000050000,CAMPO BELO,2D,MTG,-23621106,-46671760,DIR,30/6/2019,17,409,414
2019,090476,EMEI,GELOIRA DE CAMPOS,SA,SANTO AMARO,SANTO AMARO,,RUA LAPLACE,421,BROOKLIN NOVO,04622000,50445768,55318097,,Ativa,15,CAMPO BELO,1502,0052334,35052334,163100000010000,BROOKLIN - PI 18,2D,MT,-23627156,-46681902,DIR,30/6/2019,10,286,288
2019,095206,EMEF,"CALOGERAS, MIN.",SA,SANTO AMARO,SANTO AMARO,,RUA ALSACIA,59,JARDIM AEROPORTO,04630040,50342439,50344777,,Ativa,15,CAMPO BELO,1501,0053417,35053417,163100000040000,E.M. JARDIM AEROPORTO,2D,MT,-23633141,-46660590,DIR,30/6/2019,19,506,508
2019,095214,EMEF,BERNARDO O HIGGINS,SA,SANTO AMARO,SANTO AMARO,,RUA PALACETE DAS AGUIAS,585,VILA ALEXANDRIA,04635022,50318879,,50313215,Ativa,15,CAMPO BELO,1501,0053387,35053387,163100000020000,ESCOLAS AGRUPADAS DE VILA ALEXANDRIA,2D,MTN,-23642058,-46667918,DIR,30/6/2019,31,837,847
2019,306707,CR.P.CONV,"GREGORIO WESTRUPP, PE",SA,SANTO AMARO,SANTO AMARO,,RUA GIL EANES,731,BROOKLIN NOVO,04601042,5561-3277,,,Ativa,15,CAMPO BELO,1502,0288238,35288238,,,2D,G,-23612937,-46675787,CON,30/6/2019,19,179,179
2019,306391,CR.P.CONV,MEU ABACATEIRO,SA,SANTO AMARO,SANTO AMARO,,RUA ANA MARIA,36,JARDIM UBIRAJARA,04458000,56143700,56136441,,Ativa,16,CAMPO GRANDE,1604,0183763,35183763,,,2D,G,-23687539,-46670417,CON,30/6/2019,8,114,114
2019,306815,CR.P.CONV,CRI-ACAO,SA,SANTO AMARO,SANTO AMARO,,RUA PROFESSOR GUILHERME BELFORT SABINO,468,CAMPININHA,04678001,55212674,,,Ativa,16,CAMPO GRANDE,1603,0334352,35334352,,,2D,G,-23673678,-46682103,CON,30/6/2019,15,183,184
2019,308322,CR.P.CONV,AGUAS MARINHA II,SA,SANTO AMARO,SANTO AMARO,,RUA CARLOS ROBERTO BARREIRO,41,JARDIM JUA,04688020,27683152,,,Ativa,16,CAMPO GRANDE,1601,0577571,35577571,,,2D,G,-23667439,-46692558,CON,30/6/2019,9,124,124
2019,307309,CR.P.CONV,CANTINHO DOS MIMOS,SA,SANTO AMARO,SANTO AMARO,,RUA FRANCISCO IANNI,20,JARDIM UBIRAJARA ZONA SUL,04458090,56117879,,,Ativa,16,CAMPO GRANDE,1604,0443864,35443864,,"CANTINHO DOS MIMOS, E. E. I.",2D,G,-23685159,-46673810,CON,30/6/2019,6,90,90
2019,099040,EMEI,VANDA COELHO DE MORAES,SA,SANTO AMARO,SANTO AMARO,,RUA GUADALQUIVIR,9,JARDIM UBIRAJARA,04458100,56122561,,56125371,Ativa,16,CAMPO GRANDE,1604,0095734,35095734,163100000150000,JARDIM UBIRAJARA,2D,MT,-23685898,-46673243,DIR,30/6/2019,12,397,397
2019,093289,EMEF,"PEREIRA CARNEIRO, CDE.",SA,SANTO AMARO,SANTO AMARO,,AVENIDA JOÃO PEIXOTO VIEGAS,441,JARDIM CONSÓRCIO,04437000,56319575,,56310733,Ativa,16,CAMPO GRANDE,1604,0053843,35053843,163100000180000,ESCOLAS REUNIDAS DO JARDIM CONSORCIO,2D,MT,-23671695,-46676073,DIR,30/6/2019,28,782,782
2019,090506,EMEI,ANHANGUERA,SA,SANTO AMARO,SANTO AMARO,,RUA SARGENTO JOSE MARTINS DIAS,S/N,JARDIM ANHANGUERA,04675040,56860631,,55234545,Ativa,16,CAMPO GRANDE,1602,0052255,35052255,163100000060000,,2D,G,-23662108,-46686340,DIR,30/6/2019,6,182,183
2019,090514,EMEI,FRANCISCO MANUEL DA SILVA,SA,SANTO AMARO,SANTO AMARO,,PRACA PROFESSOR HELIO GOMES,74,JARDIM CAMPO GRANDE,04693210,56312565,,56340666,Ativa,16,CAMPO GRANDE,1601,0052292,35052292,163100000100000,CAMPO GRANDE - PI 92,2D,MT,-23677157,-46686923,DIR,30/6/2019,8,252,252
2019,090531,EMEI,"JOAO DE DEUS BUENO DOS REIS, DR.",SA,SANTO AMARO,SANTO AMARO,,RUA FRANCISCO RAMOS,32,JARDIM CONSORCIO,04437060,56311222,56315179,,Ativa,16,CAMPO GRANDE,1604,0052322,35052322,163100000130000,,2D,MT,-23670666,-46676179,DIR,30/6/2019,10,280,281
2019,093203,EMEF,"LAERTE RAMOS DE CARVALHO, PROF.",SA,SANTO AMARO,SANTO AMARO,,RUA BEIJUI,296,VILA ISA,04689000,56314648,56330125,56310699,Ativa,16,CAMPO GRANDE,1601,0054008,35054008,163100000170000,E.M.VILA IZA,2D,MT,-23668478,-46692946,DIR,30/6/2019,25,694,694
2019,093211,EMEF,JOAO GUALBERTO DO AMARAL CARVALHO,SA,SANTO AMARO,SANTO AMARO,,RUA JOAO FRANCO OLIVEIRA,150,CAMPININHA,04678100,56316929,,56311671,Ativa,16,CAMPO GRANDE,1603,0053983,35053983,163100000160000,E.M. VILA ERNESTINA,2D,MT,-23671626,-46681730,DIR,30/6/2019,27,739,739
2019,093220,EMEF,"ANTONIO CARLOS DE ABREU SODRE, DR.",SA,SANTO AMARO,SANTO AMARO,,RUA JUARI,835,JARDIM SABARA,04446160,56114815,,56115239,Ativa,16,CAMPO GRANDE,1605,0053892,35053892,163100000110000,ESCOLAS AGRUPADAS DE VILA SABARA,2D,MT,-23686082,-46682262,DIR,30/6/2019,22,630,630
2019,093238,EMEF,ANTENOR NASCENTES,SA,SANTO AMARO,SANTO AMARO,,RUA ANTONIO FERNANDES DE OLIVEIRA,112,JARDIM UBIRAJARA,04458050,56124075,56112810,56124075,Ativa,16,CAMPO GRANDE,1604,0053788,35053788,163100000070000,ESCOLA MISTA DO JARDIM UBIRAJARA,2D,MT,-23687573,-46672248,DIR,30/6/2019,28,780,780
2019,000418,EMEF,"JOAO DE SOUZA FERRAZ, PROF.",SA,SANTO AMARO,SANTO AMARO,,RUA RAFAEL CORREIA SAMPAIO,291,JARDIM PALMARES,04457100,56114691,56155200,,Ativa,16,CAMPO GRANDE,1604,0098536,35098536,163100000140000,,2D,MT,-23689499,-46675494,DIR,30/6/2019,13,373,373
2019,019510,EMEI,"ROSA MARIA DOGO DE RESENDE, PROFA",SA,SANTO AMARO,SANTO AMARO,,RUA ZIKE TUMA,640,JARDIM UBIRAJARA ZONA SUL,04458000,56119064,56118914,,Ativa,16,CAMPO GRANDE,1604,0560261,35560261,163100000760000,JARDIM UBIRAJARA,2D,MT,-23689143,-46672432,DIR,30/6/2019,14,417,417
2019,200115,CIEJA,"FRANCISCO HERNANI ALVERNE FACUNDO LEITE, PROF",SA,SANTO AMARO,SANTO AMARO,,RUA FRANCISCO RAMOSR,132,JDCONSORCIO,04437060,56315703,56320391,56315703,Ativa,16,CAMPO GRANDE,1604,0256468,35256468,163100000090000,CEMES - CENTRO MUN.DE ENS.SUPLETIVO -DREM 06,3D,MIVN,-23671569,-46675959,DIR,30/6/2019,26,600,600
2019,400339,CEI INDIR,JARDIM PALMARES,SA,SANTO AMARO,SANTO AMARO,,RUA RAFAEL CORREIA SAMPAIO,181,JARDIM PALMARES,04457100,56123119,,56123119,Ativa,16,CAMPO GRANDE,1604,0183799,35183799,,,2D,G,-23689642,-46676443,CON,30/6/2019,22,260,260
2019,400206,CEI DIRET,"MARIA DO CARMO PAZOS FERNANDEZ - MADU, PROFA.",SA,SANTO AMARO,SANTO AMARO,,RUA JOSÉ DA FONSECA NADAES,400,JARDIM SABARÁ,04446125,56154965,56117294,56117294,Ativa,16,CAMPO GRANDE,1605,0238685,35238685,163100000080000,PARQUE SABARA,2D,G,-23687273,-46684753,DIR,30/6/2019,10,110,110
2019,400248,CEI DIRET,VILA ERNESTINA,SA,SANTO AMARO,SANTO AMARO,,RUA PROFESSOR GUILHERME BELFORT SABINO,915,CAMPININHA,04678001,56316531,56340888,56316531,Ativa,16,CAMPO GRANDE,1603,0238697,35238697,163100000120000,,2D,G,-23670093,-46681810,DIR,30/6/2019,16,182,182
2019,308905,CR.P.CONV,MARIO CELESTINO TEIXEIRA,SA,SANTO AMARO,SANTO AMARO,,RUA RAFAEL CORREIA SAMPAIO,416,JARDIM PALMARES ZONA SUL,04457100,23377706,,,Ativa,16,CAMPO GRANDE,1604,0005082,35005082,,,2D,G,-23689427,-46674352,CON,30/6/2019,22,252,252
2019,308747,CR.P.CONV,RECANTO DOS PRIMINHOS,SA,SANTO AMARO,SANTO AMARO,,RUA PROFESSORA HAIDÊE SILVA MARTINS,17,JARDIM CAMPO GRANDE,04693030,27691086,,,Ativa,16,CAMPO GRANDE,1601,0004187,35004187,,,2D,G,-23676308,-46687254,CON,30/6/2019,20,234,234
2019,309229,CR.P.CONV,LUZ DO SABER - II,SA,SANTO AMARO,SANTO AMARO,,RUA SARGENTO OLÍCIO ALVES,153,VILA CAMPO GRANDE,04455180,56114800,972050961,,Ativa,16,CAMPO GRANDE,1604,0005776,35005776,,,2D,G,-23680041,-46679714,CON,30/6/2019,15,120,120
2019,309070,CR.P.CONV,LOURDINHA PINHEIRO II,SA,SANTO AMARO,SANTO AMARO,,RUA HENRIQUE NICOLA VINET,111,JARDIM UBIRAJARA ZONA SUL,04458070,27386084,,,Ativa,16,CAMPO GRANDE,1604,0005389,35005389,,,2D,G,-23687737,-46675046,CON,30/6/2019,11,138,138
2019,309112,CR.P.CONV,PEQUENAS TURQUESAS II,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA CABAXI,17,JARDIM LEÔNIDAS MOREIRA,05792000,58411293,,,Ativa,17,CAMPO LIMPO,1705,0005505,35005505,,,2D,G,-23638335,-46779227,CON,30/6/2019,11,140,140
2019,309027,CR.P.CONV,VO ZEFA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA ADOLFO CAMPOS DE ARAÚJO,50,PARQUE ARARIBA,05778090,55101653,55126457,,Ativa,17,CAMPO LIMPO,1703,0005119,35005119,,,2D,G,-23640621,-46748045,CON,30/6/2019,20,202,202
2019,309206,CR.P.CONV,DIVINA GRACA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA CAVERA,805,JARDIM UMARIZAL,05756270,58452658,,,Ativa,17,CAMPO LIMPO,1702,0005724,35005724,,,2D,G,-23622996,-46750238,CON,30/6/2019,31,310,311
2019,309202,CR.P.CONV,VERA LUCIA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA GASPAR COQUEIRO,70,JARDIM PIRACUAMA,05763390,58143672,958763015,,Ativa,17,CAMPO LIMPO,1704,0005719,35005719,,,2D,G,-23647313,-46762765,CON,30/6/2019,19,189,189
2019,309330,CR.P.CONV,ELIANA E SUA TURMINHA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA GUILHERME FLORENCE,224,JARDIM IPÊ,05797320,42364093,,,Ativa,17,CAMPO LIMPO,1705,0006236,35006236,,,2D,G,-23651556,-46772056,CON,30/6/2019,21,175,175
2019,400026,CEI DIRET,"CID FRANCO, VER.",CL,CAMPO LIMPO,CAMPO LIMPO,,RUA AURELIO BELOTTI JUNIOR,80,JARDIM SAMARA,05759210,58423100,,,Ativa,17,CAMPO LIMPO,1701,0238752,35238752,162200000100000,JD FARIA LIMA DE ANDRADE,2D,G,-23631315,-46763118,DIR,30/6/2019,7,90,90
2019,400190,CEI DIRET,OLGA BENARIO PRESTES,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA AROLDO DE AZEVEDO,60,JARDIM BOM REFÚGIO,05788230,58412434,,,Ativa,17,CAMPO LIMPO,1701,0238739,35238739,162200000310000,CAMPO LIMPO,2D,G,-23633225,-46776009,DIR,30/6/2019,11,96,96
2019,400184,CEI DIRET,"NATHALIA PEDROSO ROSEMBURG, DRA.",CL,CAMPO LIMPO,CAMPO LIMPO,,RUA AROLDO DE AZEVEDO,50,JARDIM BOM REFÚGIO,05788230,58414010,,,Ativa,17,CAMPO LIMPO,1701,0238740,35238740,162200000280000,,2D,G,-23633189,-46776248,DIR,30/6/2019,9,105,108
2019,400143,CEI DIRET,JARDIM UMARIZAL,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA ECAUNA,139,UMARIZAL,05754040,58448884,,,Ativa,17,CAMPO LIMPO,1702,0238910,35238910,162200000250000,,2D,G,-23619298,-46755408,DIR,30/6/2019,11,132,132
2019,400112,CEI DIRET,AURINDO DOS SANTOS FREIRE,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA CAUIMA,S/N,VILA ANDRADE,05734050,58443760,,,Ativa,17,CAMPO LIMPO,1702,0238909,35238909,162200000220000,JARDIM REBOUCAS,2D,G,-23626548,-46747438,DIR,30/6/2019,9,106,106
2019,400086,CEI DIRET,BRYAN BIGUINATI JARDIM,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA FRANCISCO SOARES,27,PARQUE REGINA,05774300,58191571,,,Ativa,17,CAMPO LIMPO,1703,0238727,35238727,162200000160000,JARDIM INGA,2D,G,-23634199,-46749097,DIR,30/6/2019,15,173,173
2019,400100,CEI DIRET,"ALBERTINA RODRIGUES SIMON, PROFA",CL,CAMPO LIMPO,CAMPO LIMPO,,RUA MARCO DE CANAVESES,35,JARDIM MITSUTANI,05791190,58252321,,,Ativa,17,CAMPO LIMPO,1706,0238764,35238764,162200000190000,JARDIM MITSUTANI,2D,G,-23646361,-46786973,DIR,30/6/2019,8,103,105
2019,400070,CEI DIRET,JARDIM CATANDUVA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA DOUTOR RENATO BUENO NETO,S/N,JARDIM CATANDUVA,05767350,58411870,,,Ativa,17,CAMPO LIMPO,1704,0238703,35238703,162200000130000,,2D,G,-23635979,-46763342,DIR,30/6/2019,10,105,105
2019,308706,CR.P.CONV,VOVO MARIA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA PROFESSORA NINA STOCCO,857,JARDIM CATANDUVA,05767001,25287288,,,Ativa,17,CAMPO LIMPO,1704,0004031,35004031,,,2D,G,-23632085,-46758767,CON,30/6/2019,22,250,252
2019,308952,CR.P.CONV,VIVER E APRENDER I,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA JOSÉ MIGUEL CASTELLO,121,JARDIM MARIA VIRGINIA,05761300,23081311,,,Ativa,17,CAMPO LIMPO,1704,0004840,35004840,,VIVER E APRENDER,2D,G,-23636435,-46765418,CON,30/6/2019,10,133,133
2019,308569,CR.P.CONV,NOVOS CAMINHOS,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA MIGUEL GONCALVES CORREIA,177,VILA PIRAJUSSARA,05786160,58429740,,,Ativa,17,CAMPO LIMPO,1705,0584496,35584496,,,2D,G,-23635187,-46771395,CON,30/6/2019,12,140,140
2019,308533,CR.P.CONV,PENTAGRAMA VI,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA COATINGA,108,JARDIM UMARIZAL,05756340,58414400,,,Ativa,17,CAMPO LIMPO,1702,0582888,35582888,,,2D,G,-23621923,-46756721,CON,30/6/2019,6,80,80
2019,308416,CR.P.CONV,CAMINHAR VI,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA CLARETIANA,17,JARDIM OLINDA,05765230,58410773,,,Ativa,17,CAMPO LIMPO,1703,0580387,35580387,,,2D,G,-23631664,-46753942,CON,30/6/2019,10,140,140
2019,308417,CR.P.CONV,MAREZINHA,CL,CAMPO LIMPO,CAMPO LIMPO,,AVENIDA PROFESSOR OSCAR CAMPIGLIA,524,PARQUE IPÊ,05762230,58123941,,,Ativa,17,CAMPO LIMPO,1704,0579245,35579245,,,2D,G,-23640855,-46761517,CON,30/6/2019,10,110,110
2019,308414,CR.P.CONV,PENTAGRAMA IV,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA CABAXI,318,JARDIM LEÔNIDAS MOREIRA,05792000,58447770,,,Ativa,17,CAMPO LIMPO,1705,0580338,35580338,,,2D,G,-23640449,-46778344,CON,30/6/2019,6,91,91
2019,308402,CR.P.CONV,ESTRELA DA MANHA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA JISITI NODA,233,JARDIM MARIA VIRGINIA,05761270,58417739,,,Ativa,17,CAMPO LIMPO,1704,0580156,35580156,,,2D,G,-23646367,-46761440,CON,30/6/2019,6,61,62
2019,400215,CEI DIRET,PAULO E ADMAR,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA REVERENDO PEIXOTO DA SILVA,155,JARDIM ROSANA,05795010,58417432,,,Ativa,17,CAMPO LIMPO,1705,0238776,35238776,162200000360000,JARDIM VALE DAS VIRTUDES,2D,G,-23648670,-46776949,DIR,30/6/2019,12,132,133
2019,400205,CEI DIRET,PARQUE REGINA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA INÁCIO MANUEL TOURINHO,101,PARQUE REGINA,05773070,58163680,,,Ativa,17,CAMPO LIMPO,1703,0238715,35238715,162200000340000,,2D,G,-23633803,-46752981,DIR,30/6/2019,11,160,161
2019,400340,CEI INDIR,PARQUE IPE,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA MÁRIO MAIA,44,JARDIM MARIA VIRGINIA,05761330,58414231,,43278536,Ativa,17,CAMPO LIMPO,1704,0183465,35183465,,,2D,G,-23637400,-46763894,CON,30/6/2019,14,153,153
2019,400341,CEI INDIR,JARDIM LUZITANIA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA FREI XISTO TEUBER,189,JARDIM MITSUTANI,05791080,58247604,58411200,,Ativa,17,CAMPO LIMPO,1706,0183477,35183477,,,2D,G,-23643756,-46780559,CON,30/6/2019,11,131,131
2019,400342,CEI INDIR,JARDIM UMUARAMA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA ODEMIS,203,JARDIM UMUARAMA,05783180,58168393,,,Ativa,17,CAMPO LIMPO,1705,0183556,35183556,,,2D,G,-23645418,-46769930,CON,30/6/2019,14,158,158
2019,400536,CEU CEI,CAMPO LIMPO,CL,CAMPO LIMPO,CAMPO LIMPO,CAMPO LIMPO,AVENIDA CARLOS LACERDA,678,PIRAJUSSARA,05789000,58434823,58434831,,Ativa,17,CAMPO LIMPO,1706,0060847,35060847,162200001740100,,2D,G,-23636846,-46779450,DIR,30/6/2019,16,224,225
2019,400758,CEI INDIR,JARDIM MARIA SAMPAIO,CL,CAMPO LIMPO,CAMPO LIMPO,,AVENIDA AUGUSTO BARBOSA TAVARES,700,JARDIM IRACEMA,05790140,58447289,,,Ativa,17,CAMPO LIMPO,1706,0495335,35495335,162200001580000,,2D,G,-23641673,-46785010,CON,30/6/2019,21,268,268
2019,400759,CEI INDIR,CAMPO LIMPO IV,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA ANTÔNIO ANTUNES,215,VILA PIRAJUSSARA,05786020,23388641,23388029,,Ativa,17,CAMPO LIMPO,1705,0482043,35482043,162200001550000,,2D,G,-23637853,-46771600,CON,30/6/2019,24,272,275
,400760,CEI INDIR,CAMPO LIMPO V,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA JOÃO RODRIGUES DE MOURA,S/N,JARDIM PIRACUAMA,05763440,55100445,,,Criada,17,CAMPO LIMPO,1704,0562993,35562993,162200001540000,,,,-23646367,-46761440,CON,30/6/2019,,,0
2019,400734,CEI INDIR,BELEZINHA,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA CANTANHEDE,300,PIRAJUSSARA,05790150,58242959,,,Ativa,17,CAMPO LIMPO,1706,0444625,35444625,,,2D,G,-23643827,-46785426,CON,30/6/2019,14,187,187
2019,400670,CEU CEI,CANTOS DO AMANHECER,CL,CAMPO LIMPO,CAMPO LIMPO,CANTOS DO AMANHECER,AVENIDA CANTOS DO AMANHECER,S/N,JARDIM ELEDY,05856020,33979745,33979723,,Ativa,17,CAMPO LIMPO,1706,0356621,35356621,162200001780100,,2D,G,-23649223,-46785747,DIR,30/6/2019,15,191,191
2019,400865,CEI INDIR,NOVO IPE I,CL,CAMPO LIMPO,CAMPO LIMPO,,AVENIDA PROFESSOR OSCAR CAMPIGLIA,431,PARQUE IPÊ,05762230,58127559,58197764,,Ativa,17,CAMPO LIMPO,1704,0006064,35006064,,,2D,G,-23641605,-46761610,CON,30/6/2019,16,216,218
2019,500719,MOVA,UNIAO POP MULHERES CAMPO LIMPO UNID II CL,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA JOÃO DE GÓIS,185,JARDIM LÍDIA,05862200,58414392,,,Ativa,17,CAMPO LIMPO,1704,,,,,2D,V,-23668518,-46765801,CON,30/6/2019,1,13,
2019,500713,MOVA,UNIAO POP MULHERES CAMPO LIMPO  UNID I CL,CL,CAMPO LIMPO,CAMPO LIMPO,,RUA ZACARIAS MAZEL,128,PIRAJUSSARA,05790010,58430690,,58414392,Ativa,17,CAMPO LIMPO,1706,,,,,2D,MT,-23644078,-46784403,CON,30/6/2019,2,27,
